Seller Name,RapNet Account ID,Name Code,Shape,Weight,Color,Clarity,Cut,Polish,Symmetry,Fluorescence Intensity,Lab,Certificate Number,Stock Number,Price Per Carat,Price Percentage,Total Price,Cash Price Per Carat,Cash Price Percentage,Total Cash Price,State,Country,Certificate URL,Image URL,Diamond ID
Millenium Star Bvba,81197,MILL,Round,1.030,F,VS1,Excellent,Excellent,Excellent,Faint,GIA,7221209688,,7154.0000,-0.2700,7368.6200,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/4/7/7221209688.pdf,,74764584
SUPERGEMS NV,21343,Supergem,Round,0.400,D,VVS1,Very Good,Very Good,Very Good,None,GIA,1233482590,300002189,,,,2457.0000,-0.3700,982.8000,,Belgium,http://www.supergemsgroup.com/certificates/300002189.jpg,http://www.supergemsgroup.com/diamondphoto/300002189-P.jpg,74741582
SUPERGEMS NV,21343,Supergem,Round,0.400,D,VVS2,Very Good,Excellent,Excellent,Faint,GIA,6232570298,100126926,,,,2210.0000,-0.3500,884.0000,,Belgium,http://www.supergemsgroup.com/certificates/100126926.jpg,http://www.supergemsgroup.com/diamondphoto/100126926-P.jpg,74741583
SUPERGEMS NV,21343,Supergem,Round,0.400,D,VVS2,Excellent,Excellent,Excellent,Faint,GIA,1238484506,300002190,,,,2550.0000,-0.2500,1020.0000,,Belgium,http://www.supergemsgroup.com/certificates/300002190.jpg,http://www.supergemsgroup.com/diamondphoto/300002190-P.jpg,74741584
SUPERGEMS NV,21343,Supergem,Round,0.400,D,VS2,Excellent,Very Good,Excellent,None,GIA,6235483971,300002192,,,,2040.0000,-0.3200,816.0000,,Belgium,http://www.supergemsgroup.com/certificates/300002192.jpg,http://www.supergemsgroup.com/diamondphoto/300002192-P.jpg,74741585
SUPERGEMS NV,21343,Supergem,Round,0.400,D,SI1,Excellent,Excellent,Excellent,None,GIA,2236484449,300002193,,,,1820.0000,-0.3000,728.0000,,Belgium,http://www.supergemsgroup.com/certificates/300002193.jpg,http://www.supergemsgroup.com/diamondphoto/300002193-P.jpg,74741586
SUPERGEMS NV,21343,Supergem,Round,0.400,E,VVS1,Very Good,Very Good,Very Good,Faint,GIA,6235485536,300002194,,,,2006.0000,-0.4100,802.4000,,Belgium,http://www.supergemsgroup.com/certificates/300002194.jpg,http://www.supergemsgroup.com/diamondphoto/300002194-P.jpg,74741587
SUPERGEMS NV,21343,Supergem,Round,0.400,E,VVS1,Excellent,Excellent,Excellent,None,GIA,7232570342,100126921,,,,2448.0000,-0.2800,979.2000,,Belgium,http://www.supergemsgroup.com/certificates/100126921.jpg,http://www.supergemsgroup.com/diamondphoto/100126921-P.jpg,74741589
SUPERGEMS NV,21343,Supergem,Round,0.400,E,VVS1,Excellent,Excellent,Excellent,None,GIA,3235570332,100126922,,,,2448.0000,-0.2800,979.2000,,Belgium,http://www.supergemsgroup.com/certificates/100126922.jpg,http://www.supergemsgroup.com/diamondphoto/100126922-P.jpg,74741590
IDRP,53618,IDRP,Round,0.400,D,SI2,Excellent,Excellent,Very Good,None,GIA,2217779597,18-69-123,1449.0000,-0.3700,579.6000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/2/13/2217779597.pdf,,74442312
IDRP,53618,IDRP,Round,0.400,D,SI2,Excellent,Very Good,Very Good,Faint,GIA,7211730424,18-69-112,1449.0000,-0.3700,579.6000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/2/5/7211730424.pdf,,74442313
IDRP,53618,IDRP,Round,0.430,D,SI2,Excellent,Excellent,Very Good,None,GIA,2161420337,41-02-335,1449.0000,-0.3700,623.0700,,,,,Belgium,,,74442314
IDRP,53618,IDRP,Round,0.510,D,SI1,Excellent,Excellent,Excellent,Faint,GIA,1217919863,18-68-443,2304.0000,-0.3600,1175.0400,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/2/27/1217919863.pdf,,74442317
IDRP,53618,IDRP,Round,0.530,D,SI1,Excellent,Very Good,Excellent,None,GIA,6212543717,18-68-442,2304.0000,-0.3600,1221.1200,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/2/27/6212543717.pdf,,74442318
IDRP,53618,IDRP,Round,0.540,D,SI1,Excellent,Excellent,Excellent,Faint,GIA,6195959195,18-57-1098,2304.0000,-0.3600,1244.1600,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2015/4/30/6195959195.pdf,,74442320
IDRP,53618,IDRP,Round,0.600,D,SI1,Very Good,Excellent,Excellent,None,GIA,1203693581,18-64-449,2412.0000,-0.3300,1447.2000,,,,,Belgium,,,74442321
IDRP,53618,IDRP,Round,0.600,D,SI1,Very Good,Excellent,Excellent,None,GIA,6205876440,18-64-453,2448.0000,-0.3200,1468.8000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2015/9/26/6205876440.pdf,,74442322
IDRP,53618,IDRP,Round,0.610,D,VS1,Very Good,Very Good,Excellent,Medium,GIA,5226487222,18-78-1,2867.0000,-0.3900,1748.8700,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/5/1/5226487222.pdf,,74442324
IDRP,53618,IDRP,Round,0.910,G,SI1,Very Good,Excellent,Very Good,None,GIA,1215019949,18-64-496,3640.0000,-0.3500,3312.4000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2015/10/24/1215019949.pdf,,74442326
IDRP,53618,IDRP,Round,1.010,H,VS1,Excellent,Excellent,Excellent,None,HRD,16024491006,mh/349,5016.0000,-0.3400,5066.1600,,,,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2016/8/3/16024491006.pdf,,74442328
IDRP,53618,IDRP,Round,1.010,H,VS1,Excellent,Excellent,Excellent,None,HRD,16024491003,mh/342,5016.0000,-0.3400,5066.1600,,,,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2016/8/4/16024491003.pdf,,74442329
IDRP,53618,IDRP,Round,1.020,H,VS1,Excellent,Excellent,Excellent,None,HRD,16015024005,mh/199,5016.0000,-0.3400,5116.3200,,,,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2016/7/19/16015024005.pdf,,74442330
SUPERGEMS NV,21343,Supergem,Round,0.560,F,SI1,Excellent,Excellent,Excellent,None,GIA,6231345903,500002631,,,,2400.0000,-0.2500,1344.0000,,Belgium,http://www.supergemsgroup.com/certificates/500002631.jpg,http://www.supergemsgroup.com/diamondphoto/500002631-P.jpg,74527246
SUPERGEMS NV,21343,Supergem,Round,0.560,G,SI1,Excellent,Excellent,Excellent,None,GIA,1237303474,500002505,,,,2325.0000,-0.2500,1302.0000,,Belgium,http://www.supergemsgroup.com/certificates/500002505.jpg,http://www.supergemsgroup.com/diamondphoto/500002505-P.jpg,74527247
SUPERGEMS NV,21343,Supergem,Round,0.560,H,VS2,Excellent,Excellent,Excellent,Faint,GIA,6231386637,500002709,,,,2448.0000,-0.2800,1370.8800,,Belgium,http://www.supergemsgroup.com/certificates/500002709.jpg,http://www.supergemsgroup.com/diamondphoto/500002709-P.jpg,74527248
SUPERGEMS NV,21343,Supergem,Round,0.570,D,VS1,Excellent,Excellent,Excellent,None,GIA,7232330670,500002576,,,,3337.0000,-0.2900,1902.0900,,Belgium,http://www.supergemsgroup.com/certificates/500002576.jpg,http://www.supergemsgroup.com/diamondphoto/500002576-P.jpg,74527249
SUPERGEMS NV,21343,Supergem,Round,0.570,E,VS1,Excellent,Excellent,Excellent,None,GIA,5236462399,500002865,,,,3168.0000,-0.2800,1805.7600,,Belgium,http://www.supergemsgroup.com/certificates/500002865.jpg,http://www.supergemsgroup.com/diamondphoto/500002865-P.jpg,74527251
SUPERGEMS NV,21343,Supergem,Round,0.570,E,VS2,Excellent,Excellent,Excellent,None,GIA,2234347434,500002657,,,,2800.0000,-0.3000,1596.0000,,Belgium,http://www.supergemsgroup.com/certificates/500002657.jpg,http://www.supergemsgroup.com/diamondphoto/500002657-P.jpg,74527252
SUPERGEMS NV,21343,Supergem,Round,0.580,D,SI2,Excellent,Excellent,Excellent,Medium,GIA,2236462742,500002874,,,,1770.0000,-0.4100,1026.6000,,Belgium,http://www.supergemsgroup.com/certificates/500002874.jpg,http://www.supergemsgroup.com/diamondphoto/500002874-P.jpg,74527255
SUPERGEMS NV,21343,Supergem,Round,0.580,F,VS1,Excellent,Excellent,Excellent,None,GIA,6235401709,500002744,,,,3024.0000,-0.2800,1753.9200,,Belgium,http://www.supergemsgroup.com/certificates/500002744.jpg,http://www.supergemsgroup.com/diamondphoto/500002744-P.jpg,74527256
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.500,D,VS2,Excellent,Excellent,Excellent,None,IGI,219695822,176419,2640.0000,-0.4000,1320.0000,,,,,Belgium,,,74828786
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.500,D,VS2,Excellent,Excellent,Very Good,None,IGI,219697950,179710,2552.0000,-0.4200,1276.0000,,,,,Belgium,,,74828789
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.500,D,SI1,Excellent,Excellent,Very Good,None,IGI,208628017,168737,2124.0000,-0.4100,1062.0000,,,,,Belgium,,,74828790
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.500,D,SI1,Excellent,Excellent,Excellent,Very Slight,IGI,208629493,168086,2124.0000,-0.4100,1062.0000,,,,,Belgium,,,74828791
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.500,D,SI1,Very Good,Very Good,Very Good,Very Slight,IGI,151584171,90757,2052.0000,-0.4300,1026.0000,,,,,Belgium,,,74828792
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.500,D,SI2,Excellent,Excellent,Very Good,None,IGI,204667051,162801,1770.0000,-0.4100,885.0000,,,,,Belgium,,,74828793
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.500,E,IF,Good,Excellent,Very Good,None,IGI,208629526,168806,3630.0000,-0.4500,1815.0000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/IGI/Certificates/2016/5/13/208629526.pdf,,74828794
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.500,E,VVS2,Excellent,Excellent,Very Good,None,IGI,219697930,179477,2784.0000,-0.4200,1392.0000,,,,,Belgium,,,74828795
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.630,E,IF,Very Good,Very Good,Very Good,Very Slight,IGI,224655782,188615,4092.0000,-0.3800,2577.9600,,,,,Belgium,http://s3.amazonaws.com/rap.certs/IGI/Certificates/2016/9/19/224655782.pdf,,75076602
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.680,F,IF,Excellent,Excellent,Very Good,None,IGI,224654993,188382,3752.0000,-0.3300,2551.3600,,,,,Belgium,http://s3.amazonaws.com/rap.certs/IGI/Certificates/2016/9/15/224654993.pdf,,75076603
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.690,H,VS1,Very Good,Very Good,Very Good,None,IGI,224655102,188354,2412.0000,-0.3300,1664.2800,,,,,Belgium,,,75076604
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.700,D,VS2,Excellent,Excellent,Excellent,None,IGI,229692969,71950,3534.0000,-0.3800,2473.8000,,,,,Belgium,,,75076605
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.700,D,VS2,Excellent,Excellent,Excellent,None,IGI,224655709,188194,3534.0000,-0.3800,2473.8000,,,,,Belgium,,,75076606
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.700,E,VS2,Very Good,Very Good,Very Good,None,IGI,224655711,188205,3240.0000,-0.4000,2268.0000,,,,,Belgium,,,75076607
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.700,F,VVS1,Very Good,Very Good,Very Good,None,HRD,16028273001,194191,4410.0000,-0.3000,3087.0000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2016/9/19/16028273001.pdf,,75076608
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.700,F,VS1,Excellent,Excellent,Excellent,Very Slight,IGI,224655861,188436,3392.0000,-0.3600,2374.4000,,,,,Belgium,,,75076609
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.700,G,VVS2,Very Good,Excellent,Very Good,None,IGI,224655863,188465,3068.0000,-0.4100,2147.6000,,,,,Belgium,,,75076610
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.700,H,VS2,Very Good,Very Good,Very Good,None,IGI,224655825,194154,2688.0000,-0.3600,1881.6000,,,,,Belgium,,,75076611
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.710,E,SI1,Excellent,Excellent,Excellent,None,IGI,229691263,188200,2914.0000,-0.3800,2068.9400,,,,,Belgium,,,75076613
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.710,E,SI1,Excellent,Excellent,Very Good,None,IGI,224655698,188215,2820.0000,-0.4000,2002.2000,,,,,Belgium,,,75076614
BELADAMAS NV,26972,BELADAMA,Round,0.900,D,VS1,Very Good,Very Good,Very Good,None,GIA,6177642341,656425,5950.0000,-0.3000,5355.0000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/5/19/6177642341.pdf,,74507944
BELADAMAS NV,26972,BELADAMA,Round,0.900,D,VS2,Very Good,Very Good,Excellent,None,GIA,2171582437,656072,5250.0000,-0.3000,4725.0000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/4/18/2171582437.pdf,,74507945
BELADAMAS NV,26972,BELADAMA,Round,3.050,E,SI2,Excellent,Very Good,Excellent,None,HRD,15036161001,655101,9815.0000,-0.3500,29935.7500,,,,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2015/11/20/15036161001.pdf,,74507946
SUPERGEMS NV,21343,Supergem,Round,0.700,D,SI2,Very Good,Excellent,Excellent,None,HRD,14043413004,160003150,,,,2142.0000,-0.4900,1499.4000,,Belgium,http://www.supergemsgroup.com/certificates/160003150.jpg,http://www.supergemsgroup.com/diamondphoto/160003150-P.jpg,59206633
IDRP,53618,IDRP,Round,0.500,D,SI1,Excellent,Very Good,Excellent,Faint,GIA,6221731969,18-75-405,2268.0000,-0.3700,1134.0000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/5/25/6221731969.pdf,,73080867
IDRP,53618,IDRP,Round,0.500,E,VS1,Very Good,Very Good,Very Good,Medium,GIA,6222772332,18-75-344,2596.0000,-0.4100,1298.0000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/6/1/6222772332.pdf,,73080869
IDRP,53618,IDRP,Round,0.500,F,VVS2,Excellent,Excellent,Very Good,Medium,GIA,5226721708,18-75-286,2806.0000,-0.3900,1403.0000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/5/25/5226721708.pdf,,73080875
IDRP,53618,IDRP,Round,0.500,F,VVS2,Excellent,Excellent,Very Good,None,GIA,5223593390,18-75-282,2944.0000,-0.3600,1472.0000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/5/9/5223593390.pdf,,73080877
IDRP,53618,IDRP,Round,0.500,G,VS1,Very Good,Excellent,Excellent,Faint,GIA,2227646414,18-75-327,2560.0000,-0.3600,1280.0000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/5/13/2227646414.pdf,,73080910
IDRP,53618,IDRP,Round,0.510,D,VS1,Excellent,Excellent,Excellent,Medium,GIA,7223431105,18-75-317,2773.0000,-0.4100,1414.2300,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/4/21/7223431105.pdf,,73080932
IDRP,53618,IDRP,Round,0.510,D,SI1,Excellent,Excellent,Excellent,Medium,GIA,7228392763,18-75-356,2124.0000,-0.4100,1083.2400,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/4/18/7228392763.pdf,,73080933
IDRP,53618,IDRP,Round,0.510,E,VS1,Excellent,Excellent,Very Good,Medium,GIA,2226709483,18-75-333,2552.0000,-0.4200,1301.5200,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/5/19/2226709483.pdf,,73080934
IDRP,53618,IDRP,Round,0.520,D,VS1,Excellent,Excellent,Excellent,Medium,GIA,6225379238,18-75-307,2773.0000,-0.4100,1441.9600,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/4/14/6225379238.pdf,,73080944
IDRP,53618,IDRP,Round,0.520,D,SI1,Excellent,Very Good,Excellent,None,GIA,6225379252,18-75-355,2304.0000,-0.3600,1198.0800,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/4/18/6225379252.pdf,,73080945
IDRP,53618,IDRP,Round,0.520,E,VVS2,Excellent,Very Good,Excellent,Faint,GIA,5226461019,18-75-279,3024.0000,-0.3700,1572.4800,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/4/28/5226461019.pdf,,73080946
IDRP,53618,IDRP,Round,0.520,F,VS1,Excellent,Very Good,Excellent,None,GIA,7223604004,18-75-320,2688.0000,-0.3600,1397.7600,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/5/9/7223604004.pdf,,73080949
SUPERGEMS NV,21343,Supergem,Round,0.430,F,VS2,Excellent,Excellent,Excellent,Faint,GIA,7223314072,130016182,,,,1890.0000,-0.3000,812.7000,,Belgium,http://www.supergemsgroup.com/certificates/130016182.jpg,http://www.supergemsgroup.com/diamondphoto/130016182-P.jpg,71083071
SUPERGEMS NV,21343,Supergem,Round,0.500,E,VS1,Very Good,Excellent,Excellent,None,GIA,2226285310,500001725,,,,2684.0000,-0.3900,1342.0000,,Belgium,http://www.supergemsgroup.com/certificates/500001725.jpg,http://www.supergemsgroup.com/diamondphoto/500001725-P.jpg,71083077
SUPERGEMS NV,21343,Supergem,Round,0.500,E,VS1,Very Good,Excellent,Very Good,None,GIA,6221285395,500001699,,,,2640.0000,-0.4000,1320.0000,,Belgium,http://www.supergemsgroup.com/certificates/500001699.jpg,http://www.supergemsgroup.com/diamondphoto/500001699-P.jpg,71083078
SUPERGEMS NV,21343,Supergem,Round,0.570,D,SI1,Excellent,Excellent,Excellent,None,GIA,1228294995,130016149,,,,2448.0000,-0.3200,1395.3600,,Belgium,http://www.supergemsgroup.com/certificates/130016149.jpg,http://www.supergemsgroup.com/diamondphoto/130016149-P.jpg,71083094
BELADAMAS NV,26972,BELADAMA,Round,0.280,E,VVS2,Very Good,Very Good,Good,None,IGI,F6E41830,C1737,1464.0000,-0.2000,409.9200,,,,,Belgium,,,60295276
BELADAMAS NV,26972,BELADAMA,Round,0.290,F,VS2,Very Good,Very Good,Very Good,None,IGI,F6E41832,C1738,1320.0000,-0.2000,382.8000,,,,,Belgium,,,60295277
BELADAMAS NV,26972,BELADAMA,Round,0.290,I,VS1,Very Good,Very Good,Good,Faint,IGI,F6E41833,C1741,960.5000,-0.1500,278.5450,,,,,Belgium,,,60295278
BELADAMAS NV,26972,BELADAMA,Round,0.300,E,VS1,Very Good,Excellent,Good,None,GIA,1156992870,651247,1680.0000,-0.3000,504.0000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2014/3/21/1156992870.pdf,,60295287
BELADAMAS NV,26972,BELADAMA,Round,0.300,E,VS1,Excellent,Very Good,Very Good,None,IGI,F6E41845,C1728,1608.0000,-0.3300,482.4000,,,,,Belgium,,,60295288
BELADAMAS NV,26972,BELADAMA,Round,0.300,H,VVS1,Very Good,Very Good,Excellent,None,GIA,2161911600,653449,1679.0000,-0.2700,503.7000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2015/1/8/2161911600.pdf,,60295300
SUPERGEMS NV,21343,Supergem,Round,0.500,G,VS2,Good,Excellent,Very Good,Medium,GIA,2236689292,100127725,,,,2340.0000,-0.3500,1170.0000,,Belgium,http://www.supergemsgroup.com/certificates/100127725.jpg,http://www.supergemsgroup.com/diamondphoto/100127725-P.jpg,75163414
SUPERGEMS NV,21343,Supergem,Round,0.500,G,SI1,Very Good,Excellent,Very Good,None,GIA,2236689320,100127730,,,,2201.0000,-0.2900,1100.5000,,Belgium,http://www.supergemsgroup.com/certificates/100127730.jpg,http://www.supergemsgroup.com/diamondphoto/100127730-P.jpg,75163415
SUPERGEMS NV,21343,Supergem,Round,0.500,G,SI1,Excellent,Excellent,Excellent,Medium,GIA,1235684088,130017127,,,,2015.0000,-0.3500,1007.5000,,Belgium,http://www.supergemsgroup.com/certificates/130017127.jpg,http://www.supergemsgroup.com/diamondphoto/130017127-P.jpg,75163416
SUPERGEMS NV,21343,Supergem,Round,0.500,G,SI2,Very Good,Very Good,Excellent,None,GIA,6235690585,100127653,,,,1898.0000,-0.2700,949.0000,,Belgium,http://www.supergemsgroup.com/certificates/100127653.jpg,http://www.supergemsgroup.com/diamondphoto/100127653-P.jpg,75163417
SUPERGEMS NV,21343,Supergem,Round,0.500,G,SI2,Very Good,Excellent,Very Good,None,GIA,2234690546,100127651,,,,1950.0000,-0.2500,975.0000,,Belgium,http://www.supergemsgroup.com/certificates/100127651.jpg,http://www.supergemsgroup.com/diamondphoto/100127651-P.jpg,75163418
SUPERGEMS NV,21343,Supergem,Round,0.500,G,SI2,Excellent,Excellent,Very Good,None,GIA,6232631234,100127532,,,,1976.0000,-0.2400,988.0000,,Belgium,http://www.supergemsgroup.com/certificates/100127532.jpg,http://www.supergemsgroup.com/diamondphoto/100127532-P.jpg,75163419
GEM IMPEX BVBA,31573,GEMIMPEX,Round,1.530,D,VS1,Excellent,Excellent,Excellent,None,GIA,2238424693,,11280.0000,-0.3200,17258.4000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/8/8/2238424693.pdf,,74644291
Superstone Diam Bvba,79156,Super,Round,0.420,F,VVS2,Excellent,Excellent,Excellent,None,IGI,224630156,,,,,2100.0000,-0.3000,882.0000,,Belgium,,,73583434
Superstone Diam Bvba,79156,Super,Round,0.590,E,VVS2,Excellent,Excellent,Excellent,Medium,GIA,2126842755,,,,,2880.0000,-0.4000,1699.2000,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2011/12/23/2126842755.pdf,,73583435
Superstone Diam Bvba,79156,Super,Round,0.700,G,VS2,Very Good,Excellent,Excellent,None,GIA,5171564641,,,,,3220.0000,-0.3000,2254.0000,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/4/1/5171564641.pdf,,73583436
Superstone Diam Bvba,79156,Super,Round,0.900,G,IF,Very Good,Excellent,Very Good,None,GIA,2116851836,,,,,5400.0000,-0.4000,4860.0000,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2011/2/1/2116851836.pdf,,73583437
Superstone Diam Bvba,79156,Super,Round,0.900,J,VS1,Very Good,Excellent,Excellent,None,GIA,2136231688,,,,,2700.0000,-0.4000,2430.0000,,Belgium,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2012/4/13/2136231688.pdf,,73583439
Superstone Diam Bvba,79156,Super,Round,3.100,M,SI1,Very Good,Very Good,Very Good,None,HRD,16010260001,,,,,3900.0000,-0.4000,12090.0000,,Belgium,http://s3.amazonaws.com/rap.certs/HRD/Certificates/2016/4/4/16010260001.pdf,,73583440
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.600,I,IF,Excellent,Excellent,Excellent,None,IGI,175573758,127869,2720.0000,-0.3200,1632.0000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/IGI/Certificates/2015/9/28/175573758.pdf,,66473305
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.730,G,IF,Excellent,Excellent,Excellent,Slight,IGI,175573828,127886,4550.0000,-0.3000,3321.5000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/IGI/Certificates/2015/9/30/175573828.pdf,,66473307
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.790,H,IF,Excellent,Excellent,Very Good,None,IGI,175573783,127893,4020.0000,-0.3300,3175.8000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/IGI/Certificates/2015/9/30/175573783.pdf,,66473309
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.810,H,IF,Very Good,Excellent,Excellent,None,IGI,175573873,127892,4020.0000,-0.3300,3256.2000,,,,,Belgium,http://s3.amazonaws.com/rap.certs/IGI/Certificates/2015/9/30/175573873.pdf,,66473311
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.030,E,SI1,Excellent,Excellent,Excellent,Very Slight,IGI,171541767,119851,4898.0000,-0.3800,5044.9400,,,,,Belgium,,,66473332
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,1.060,D,VS1,Excellent,Excellent,Excellent,Medium,GIA,1166117368,32019,8107.0000,-0.3300,8593.4200,,,,,Belgium,http://s3.amazonaws.com/rap.certs/gia/Certificates/2014/5/7/1166117368.pdf,,53443576
Superstone Diam Bvba,79156,Super,Round,2.010,J,VS2,Excellent,Excellent,Excellent,None,HRD,1403724003,,,,,5460.0000,-0.3720,10974.6000,,Belgium,,,57765600
SUPERGEMS NV,21343,Supergem,Round,0.300,D,VVS1,Very Good,Excellent,Excellent,None,GIA,1223533459,500001955,,,,1860.0000,-0.3800,558.0000,,Belgium,http://www.supergemsgroup.com/certificates/500001955.jpg,http://www.supergemsgroup.com/diamondphoto/500001955-P.jpg,71625658
BELADAMAS NV,26972,BELADAMA,Round,0.300,I,SI1,Very Good,Very Good,Very Good,None,IGI,F6E41844,C1735,1152.0000,-0.2800,345.6000,,,,,Belgium,,,60295302
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.840,K,VS1,Excellent,Excellent,Very Good,None,IGI,151584336,91120,1742.0000,-0.3300,1463.2800,,,,,Belgium,http://s3.amazonaws.com/rap.certs/IGI/Certificates/2015/3/30/151584336.pdf,,62100036
GUTFREUND DIAMONDS bvba,94056,GUTFRUND,Round,0.700,I,VS1,Very Good,Excellent,Very Good,Very Slight,IGI,204667008,162095,2184.0000,-0.4400,1528.8000,,,,,Belgium,,,70788613
